Batch 457: Elapsed time: 0:06:02, cells: 11784, cells/sec: 32.55, nnz: 16.55M, nnz/sec: 45722.17, nnz/cell: 1404.6, max_nnz_active: 1016.89M, max_cells_active: 511986 
Batch 57: Elapsed time: 0:06:02, cells: 8411, cells/sec: 23.23, nnz: 23.84M, nnz/sec: 65844.20, nnz/cell: 2833.9, max_nnz_active: 1307.79M, max_cells_active: 511801 
Batch 277: Elapsed time: 0:06:03, cells: 10809, cells/sec: 29.78, nnz: 14.28M, nnz/sec: 39335.67, nnz/cell: 1321.0, max_nnz_active: 1214.39M, max_cells_active: 511999 
Batch 877: Elapsed time: 0:06:03, cells: 19623, cells/sec: 54.06, nnz: 36.55M, nnz/sec: 100698.95, nnz/cell: 1862.8, max_nnz_active: 1305.24M, max_cells_active: 511994 
Batch 796: Elapsed time: 0:06:04, cells: 9364, cells/sec: 25.73, nnz: 16.89M, nnz/sec: 46394.92, nnz/cell: 1803.5, max_nnz_active: 1487.18M, max_cells_active: 511881 
Batch 324: Elapsed time: 0:06:05, cells: 8843, cells/sec: 24.23, nnz: 4.38M, nnz/sec: 12002.12, nnz/cell: 495.4, max_nnz_active: 1085.45M, max_cells_active: 511985 
Batch 546: Elapsed time: 0:06:05, cells: 10159, cells/sec: 27.83, nnz: 15.15M, nnz/sec: 41520.11, nnz/cell: 1491.8, max_nnz_active: 1137.32M, max_cells_active: 511837 
Batch 445: Elapsed time: 0:06:07, cells: 9640, cells/sec: 26.27, nnz: 14.49M, nnz/sec: 39485.20, nnz/cell: 1503.2, max_nnz_active: 1329.25M, max_cells_active: 512000 
Batch 144: Elapsed time: 0:06:07, cells: 10623, cells/sec: 28.95, nnz: 25.00M, nnz/sec: 68130.75, nnz/cell: 2353.8, max_nnz_active: 1098.90M, max_cells_active: 512000 
Batch 956: Elapsed time: 0:06:07, cells: 8519, cells/sec: 23.21, nnz: 17.30M, nnz/sec: 47127.66, nnz/cell: 2030.3, max_nnz_active: 1111.04M, max_cells_active: 511823 
Batch 768: Elapsed time: 0:06:08, cells: 13040, cells/sec: 35.43, nnz: 7.44M, nnz/sec: 20205.52, nnz/cell: 570.2, max_nnz_active: 1040.01M, max_cells_active: 511946 
Batch 871: Elapsed time: 0:06:08, cells: 21808, cells/sec: 59.26, nnz: 45.12M, nnz/sec: 122619.92, nnz/cell: 2069.2, max_nnz_active: 1381.05M, max_cells_active: 511883 
Batch 684: Elapsed time: 0:06:08, cells: 11529, cells/sec: 31.33, nnz: 38.71M, nnz/sec: 105193.79, nnz/cell: 3357.7, max_nnz_active: 1301.83M, max_cells_active: 512000 
Batch 488: Elapsed time: 0:06:09, cells: 9092, cells/sec: 24.64, nnz: 28.95M, nnz/sec: 78444.29, nnz/cell: 3183.7, max_nnz_active: 1457.98M, max_cells_active: 511950 
Batch 123: Elapsed time: 0:06:11, cells: 23186, cells/sec: 62.50, nnz: 49.79M, nnz/sec: 134217.88, nnz/cell: 2147.6, max_nnz_active: 1320.66M, max_cells_active: 477471 
Batch 239: Elapsed time: 0:06:15, cells: 8491, cells/sec: 22.64, nnz: 4.44M, nnz/sec: 11838.35, nnz/cell: 522.8, max_nnz_active: 1301.04M, max_cells_active: 511962 
Batch 907: Elapsed time: 0:06:15, cells: 10236, cells/sec: 27.30, nnz: 16.99M, nnz/sec: 45318.06, nnz/cell: 1660.2, max_nnz_active: 1230.24M, max_cells_active: 511999 
Batch 543: Elapsed time: 0:06:16, cells: 8888, cells/sec: 23.64, nnz: 12.29M, nnz/sec: 32690.68, nnz/cell: 1383.0, max_nnz_active: 1285.80M, max_cells_active: 511592 
Batch 931: Elapsed time: 0:06:16, cells: 10104, cells/sec: 26.87, nnz: 26.17M, nnz/sec: 69608.96, nnz/cell: 2590.4, max_nnz_active: 1366.76M, max_cells_active: 512000 
Batch 49: Elapsed time: 0:06:20, cells: 8311, cells/sec: 21.87, nnz: 3.83M, nnz/sec: 10070.62, nnz/cell: 460.5, max_nnz_active: 1098.88M, max_cells_active: 512000 
Batch 133: Elapsed time: 0:06:20, cells: 10621, cells/sec: 27.95, nnz: 29.79M, nnz/sec: 78388.53, nnz/cell: 2804.6, max_nnz_active: 1134.32M, max_cells_active: 511992 
Batch 883: Elapsed time: 0:06:20, cells: 23420, cells/sec: 61.63, nnz: 41.64M, nnz/sec: 109578.24, nnz/cell: 1778.0, max_nnz_active: 1402.92M, max_cells_active: 498925 
Batch 130: Elapsed time: 0:06:21, cells: 8807, cells/sec: 23.12, nnz: 11.91M, nnz/sec: 31257.80, nnz/cell: 1352.2, max_nnz_active: 1423.10M, max_cells_active: 511984 
Batch 11: Elapsed time: 0:06:22, cells: 11015, cells/sec: 28.84, nnz: 12.93M, nnz/sec: 33845.89, nnz/cell: 1173.8, max_nnz_active: 652.43M, max_cells_active: 453674 
Batch 550: Elapsed time: 0:06:22, cells: 8652, cells/sec: 22.65, nnz: 19.45M, nnz/sec: 50903.85, nnz/cell: 2247.5, max_nnz_active: 1406.04M, max_cells_active: 511999 
Batch 924: Elapsed time: 0:06:22, cells: 12823, cells/sec: 33.57, nnz: 3.99M, nnz/sec: 10438.06, nnz/cell: 311.0, max_nnz_active: 1285.80M, max_cells_active: 511592 
Batch 383: Elapsed time: 0:06:22, cells: 8283, cells/sec: 21.68, nnz: 7.03M, nnz/sec: 18400.55, nnz/cell: 848.6, max_nnz_active: 1268.18M, max_cells_active: 511779 
Batch 31: Elapsed time: 0:06:23, cells: 9742, cells/sec: 25.44, nnz: 4.72M, nnz/sec: 12335.50, nnz/cell: 485.0, max_nnz_active: 907.39M, max_cells_active: 511994 
Batch 517: Elapsed time: 0:06:23, cells: 8570, cells/sec: 22.38, nnz: 11.24M, nnz/sec: 29348.52, nnz/cell: 1311.6, max_nnz_active: 1179.33M, max_cells_active: 500381 
Batch 169: Elapsed time: 0:06:24, cells: 11070, cells/sec: 28.83, nnz: 14.38M, nnz/sec: 37447.62, nnz/cell: 1299.0, max_nnz_active: 1301.04M, max_cells_active: 511962 
Batch 805: Elapsed time: 0:06:24, cells: 12321, cells/sec: 32.09, nnz: 29.74M, nnz/sec: 77458.29, nnz/cell: 2414.1, max_nnz_active: 1268.18M, max_cells_active: 511779 
Batch 356: Elapsed time: 0:06:26, cells: 10743, cells/sec: 27.83, nnz: 4.22M, nnz/sec: 10922.79, nnz/cell: 392.5, max_nnz_active: 1500.74M, max_cells_active: 511884 
Batch 643: Elapsed time: 0:06:30, cells: 10449, cells/sec: 26.79, nnz: 21.09M, nnz/sec: 54086.06, nnz/cell: 2018.7, max_nnz_active: 1409.86M, max_cells_active: 511563 
Batch 872: Elapsed time: 0:06:31, cells: 8692, cells/sec: 22.23, nnz: 16.58M, nnz/sec: 42415.82, nnz/cell: 1908.0, max_nnz_active: 1220.89M, max_cells_active: 511984 
Batch 854: Elapsed time: 0:06:31, cells: 18876, cells/sec: 48.28, nnz: 31.71M, nnz/sec: 81091.43, nnz/cell: 1679.7, max_nnz_active: 1376.42M, max_cells_active: 511980 
Batch 921: Elapsed time: 0:06:31, cells: 9289, cells/sec: 23.76, nnz: 4.10M, nnz/sec: 10480.29, nnz/cell: 441.1, max_nnz_active: 1306.21M, max_cells_active: 503669 
Batch 444: Elapsed time: 0:06:37, cells: 8844, cells/sec: 22.28, nnz: 13.55M, nnz/sec: 34135.53, nnz/cell: 1532.3, max_nnz_active: 1308.95M, max_cells_active: 512000 
Batch 319: Elapsed time: 0:06:37, cells: 10155, cells/sec: 25.58, nnz: 18.39M, nnz/sec: 46325.51, nnz/cell: 1811.1, max_nnz_active: 903.55M, max_cells_active: 511693 
Batch 459: Elapsed time: 0:06:38, cells: 8358, cells/sec: 21.00, nnz: 11.58M, nnz/sec: 29103.93, nnz/cell: 1385.9, max_nnz_active: 1287.81M, max_cells_active: 511988 
Batch 139: Elapsed time: 0:06:39, cells: 9110, cells/sec: 22.83, nnz: 15.66M, nnz/sec: 39242.33, nnz/cell: 1718.7, max_nnz_active: 1490.16M, max_cells_active: 511919 
Batch 449: Elapsed time: 0:06:40, cells: 9793, cells/sec: 24.48, nnz: 16.65M, nnz/sec: 41631.88, nnz/cell: 1700.5, max_nnz_active: 1227.01M, max_cells_active: 511984 
Batch 948: Elapsed time: 0:06:43, cells: 8257, cells/sec: 20.49, nnz: 10.76M, nnz/sec: 26695.10, nnz/cell: 1302.9, max_nnz_active: 1243.52M, max_cells_active: 511980 
Batch 941: Elapsed time: 0:06:43, cells: 8413, cells/sec: 20.88, nnz: 16.38M, nnz/sec: 40654.81, nnz/cell: 1947.4, max_nnz_active: 1397.69M, max_cells_active: 511998 
Batch 700: Elapsed time: 0:06:46, cells: 9477, cells/sec: 23.34, nnz: 37.22M, nnz/sec: 91685.49, nnz/cell: 3927.9, max_nnz_active: 1305.24M, max_cells_active: 511994 
Batch 294: Elapsed time: 0:06:47, cells: 13865, cells/sec: 34.07, nnz: 11.61M, nnz/sec: 28537.18, nnz/cell: 837.7, max_nnz_active: 934.00M, max_cells_active: 511952 
Batch 609: Elapsed time: 0:06:50, cells: 8893, cells/sec: 21.69, nnz: 33.29M, nnz/sec: 81184.85, nnz/cell: 3742.9, max_nnz_active: 1214.39M, max_cells_active: 511999 
Batch 760: Elapsed time: 0:06:51, cells: 9482, cells/sec: 23.07, nnz: 20.19M, nnz/sec: 49115.67, nnz/cell: 2128.9, max_nnz_active: 1305.24M, max_cells_active: 511988 
Batch 404: Elapsed time: 0:06:52, cells: 9625, cells/sec: 23.36, nnz: 13.81M, nnz/sec: 33521.92, nnz/cell: 1434.9, max_nnz_active: 852.51M, max_cells_active: 512000 
Batch 454: Elapsed time: 0:06:52, cells: 10404, cells/sec: 25.25, nnz: 15.85M, nnz/sec: 38465.42, nnz/cell: 1523.2, max_nnz_active: 1397.69M, max_cells_active: 511998 
Batch 938: Elapsed time: 0:06:52, cells: 21445, cells/sec: 52.05, nnz: 45.10M, nnz/sec: 109471.63, nnz/cell: 2103.2, max_nnz_active: 1503.56M, max_cells_active: 511924 
Batch 926: Elapsed time: 0:06:55, cells: 17730, cells/sec: 42.72, nnz: 5.28M, nnz/sec: 12722.09, nnz/cell: 297.8, max_nnz_active: 1016.89M, max_cells_active: 511994 
Batch 831: Elapsed time: 0:06:56, cells: 19936, cells/sec: 47.92, nnz: 33.00M, nnz/sec: 79317.66, nnz/cell: 1655.1, max_nnz_active: 1099.77M, max_cells_active: 512000 
Batch 357: Elapsed time: 0:06:56, cells: 9277, cells/sec: 22.30, nnz: 22.71M, nnz/sec: 54601.61, nnz/cell: 2448.4, max_nnz_active: 1306.21M, max_cells_active: 511935 
Batch 746: Elapsed time: 0:06:58, cells: 11872, cells/sec: 28.40, nnz: 22.44M, nnz/sec: 53688.91, nnz/cell: 1890.3, max_nnz_active: 941.24M, max_cells_active: 511916 
Batch 516: Elapsed time: 0:06:59, cells: 10107, cells/sec: 24.12, nnz: 12.64M, nnz/sec: 30172.00, nnz/cell: 1250.8, max_nnz_active: 1179.33M, max_cells_active: 511823 
Batch 126: Elapsed time: 0:07:00, cells: 11808, cells/sec: 28.11, nnz: 19.80M, nnz/sec: 47141.46, nnz/cell: 1676.8, max_nnz_active: 1301.04M, max_cells_active: 511962 
Batch 389: Elapsed time: 0:07:00, cells: 8725, cells/sec: 20.77, nnz: 20.37M, nnz/sec: 48504.20, nnz/cell: 2334.9, max_nnz_active: 1165.18M, max_cells_active: 511998 
Batch 191: Elapsed time: 0:07:00, cells: 37718, cells/sec: 89.80, nnz: 26.94M, nnz/sec: 64150.94, nnz/cell: 714.3, max_nnz_active: 1564.48M, max_cells_active: 509886 
Batch 532: Elapsed time: 0:07:07, cells: 11373, cells/sec: 26.63, nnz: 22.31M, nnz/sec: 52256.00, nnz/cell: 1962.0, max_nnz_active: 1296.05M, max_cells_active: 511987 
Batch 479: Elapsed time: 0:07:08, cells: 9993, cells/sec: 23.35, nnz: 15.50M, nnz/sec: 36225.26, nnz/cell: 1551.5, max_nnz_active: 1259.11M, max_cells_active: 511999 
Batch 708: Elapsed time: 0:07:08, cells: 8691, cells/sec: 20.31, nnz: 39.66M, nnz/sec: 92674.65, nnz/cell: 4563.9, max_nnz_active: 1099.77M, max_cells_active: 512000 
Batch 807: Elapsed time: 0:07:08, cells: 8220, cells/sec: 19.21, nnz: 5.99M, nnz/sec: 13985.56, nnz/cell: 728.2, max_nnz_active: 1217.81M, max_cells_active: 511993 
Batch 851: Elapsed time: 0:07:09, cells: 10462, cells/sec: 24.39, nnz: 18.10M, nnz/sec: 42182.10, nnz/cell: 1729.7, max_nnz_active: 1406.04M, max_cells_active: 511970 
Batch 120: Elapsed time: 0:07:10, cells: 8272, cells/sec: 19.24, nnz: 13.32M, nnz/sec: 30970.61, nnz/cell: 1609.9, max_nnz_active: 1016.89M, max_cells_active: 511994 
Batch 228: Elapsed time: 0:07:10, cells: 11543, cells/sec: 26.84, nnz: 22.98M, nnz/sec: 53432.75, nnz/cell: 1990.5, max_nnz_active: 1301.83M, max_cells_active: 512000 
Batch 747: Elapsed time: 0:07:15, cells: 13224, cells/sec: 30.40, nnz: 40.35M, nnz/sec: 92758.37, nnz/cell: 3051.3, max_nnz_active: 1020.97M, max_cells_active: 511952 
Batch 388: Elapsed time: 0:07:17, cells: 8405, cells/sec: 19.23, nnz: 24.04M, nnz/sec: 55011.97, nnz/cell: 2860.2, max_nnz_active: 1247.66M, max_cells_active: 512000 
Batch 748: Elapsed time: 0:07:17, cells: 8500, cells/sec: 19.45, nnz: 23.45M, nnz/sec: 53650.88, nnz/cell: 2758.3, max_nnz_active: 1297.84M, max_cells_active: 511801 
Batch 93: Elapsed time: 0:07:19, cells: 23466, cells/sec: 53.45, nnz: 13.09M, nnz/sec: 29807.19, nnz/cell: 557.6, max_nnz_active: 1564.48M, max_cells_active: 511256 
Batch 286: Elapsed time: 0:07:21, cells: 10981, cells/sec: 24.90, nnz: 22.99M, nnz/sec: 52139.91, nnz/cell: 2094.0, max_nnz_active: 1165.18M, max_cells_active: 511998 
Batch 545: Elapsed time: 0:07:22, cells: 16118, cells/sec: 36.47, nnz: 28.53M, nnz/sec: 64550.29, nnz/cell: 1770.1, max_nnz_active: 1301.04M, max_cells_active: 511962 
Batch 750: Elapsed time: 0:07:22, cells: 9015, cells/sec: 20.40, nnz: 29.71M, nnz/sec: 67217.38, nnz/cell: 3295.6, max_nnz_active: 1242.77M, max_cells_active: 511999 
Batch 752: Elapsed time: 0:07:24, cells: 12340, cells/sec: 27.79, nnz: 10.59M, nnz/sec: 23840.14, nnz/cell: 857.8, max_nnz_active: 1324.99M, max_cells_active: 511744 
Batch 42: Elapsed time: 0:07:26, cells: 11148, cells/sec: 25.00, nnz: 12.15M, nnz/sec: 27237.44, nnz/cell: 1089.7, max_nnz_active: 1098.88M, max_cells_active: 512000 
Batch 485: Elapsed time: 0:07:27, cells: 11780, cells/sec: 26.35, nnz: 23.58M, nnz/sec: 52741.35, nnz/cell: 2001.3, max_nnz_active: 960.00M, max_cells_active: 512000 
Batch 509: Elapsed time: 0:07:28, cells: 8537, cells/sec: 19.06, nnz: 9.68M, nnz/sec: 21613.32, nnz/cell: 1134.2, max_nnz_active: 1242.77M, max_cells_active: 511999 
Batch 876: Elapsed time: 0:07:30, cells: 27262, cells/sec: 60.58, nnz: 61.29M, nnz/sec: 136204.23, nnz/cell: 2248.3, max_nnz_active: 1564.48M, max_cells_active: 509886 
Batch 548: Elapsed time: 0:07:31, cells: 14041, cells/sec: 31.13, nnz: 26.35M, nnz/sec: 58415.61, nnz/cell: 1876.3, max_nnz_active: 1111.04M, max_cells_active: 511823 
Batch 765: Elapsed time: 0:07:32, cells: 8358, cells/sec: 18.49, nnz: 16.50M, nnz/sec: 36503.72, nnz/cell: 1974.1, max_nnz_active: 1305.24M, max_cells_active: 511994 
Batch 913: Elapsed time: 0:07:33, cells: 19330, cells/sec: 42.67, nnz: 45.78M, nnz/sec: 101069.94, nnz/cell: 2368.6, max_nnz_active: 1217.81M, max_cells_active: 511993 
Batch 145: Elapsed time: 0:07:34, cells: 9962, cells/sec: 21.94, nnz: 16.76M, nnz/sec: 36918.95, nnz/cell: 1682.5, max_nnz_active: 1444.05M, max_cells_active: 512000 
Batch 764: Elapsed time: 0:07:34, cells: 8350, cells/sec: 18.39, nnz: 18.03M, nnz/sec: 39707.96, nnz/cell: 2159.0, max_nnz_active: 1490.16M, max_cells_active: 511919 
Batch 810: Elapsed time: 0:07:39, cells: 8873, cells/sec: 19.33, nnz: 10.30M, nnz/sec: 22442.14, nnz/cell: 1160.9, max_nnz_active: 1363.71M, max_cells_active: 511984 
Batch 542: Elapsed time: 0:07:39, cells: 13403, cells/sec: 29.20, nnz: 30.04M, nnz/sec: 65441.36, nnz/cell: 2241.1, max_nnz_active: 996.93M, max_cells_active: 511916 
Batch 699: Elapsed time: 0:07:40, cells: 12123, cells/sec: 26.35, nnz: 50.38M, nnz/sec: 109514.54, nnz/cell: 4155.5, max_nnz_active: 1483.61M, max_cells_active: 511924 
Batch 140: Elapsed time: 0:07:42, cells: 8952, cells/sec: 19.38, nnz: 15.29M, nnz/sec: 33103.26, nnz/cell: 1708.4, max_nnz_active: 1296.05M, max_cells_active: 509562 
Batch 555: Elapsed time: 0:07:44, cells: 10041, cells/sec: 21.64, nnz: 33.03M, nnz/sec: 71190.88, nnz/cell: 3289.8, max_nnz_active: 1268.18M, max_cells_active: 511836 
Batch 681: Elapsed time: 0:07:45, cells: 10720, cells/sec: 23.05, nnz: 47.31M, nnz/sec: 101750.82, nnz/cell: 4413.6, max_nnz_active: 1376.42M, max_cells_active: 511980 
Batch 162: Elapsed time: 0:07:45, cells: 22038, cells/sec: 47.39, nnz: 33.59M, nnz/sec: 72242.92, nnz/cell: 1524.3, max_nnz_active: 1503.56M, max_cells_active: 511915 
Batch 850: Elapsed time: 0:07:46, cells: 13638, cells/sec: 29.27, nnz: 20.52M, nnz/sec: 44044.92, nnz/cell: 1505.0, max_nnz_active: 1019.03M, max_cells_active: 511916 
Batch 98: Elapsed time: 0:07:47, cells: 9128, cells/sec: 19.55, nnz: 35.09M, nnz/sec: 75141.22, nnz/cell: 3844.3, max_nnz_active: 1500.74M, max_cells_active: 511884 
Batch 751: Elapsed time: 0:07:47, cells: 8299, cells/sec: 17.77, nnz: 6.31M, nnz/sec: 13504.38, nnz/cell: 759.9, max_nnz_active: 1264.27M, max_cells_active: 511987 
Batch 340: Elapsed time: 0:07:50, cells: 8559, cells/sec: 18.21, nnz: 20.89M, nnz/sec: 44455.06, nnz/cell: 2441.2, max_nnz_active: 1124.03M, max_cells_active: 511823 
Batch 689: Elapsed time: 0:07:51, cells: 9777, cells/sec: 20.76, nnz: 46.36M, nnz/sec: 98431.23, nnz/cell: 4741.9, max_nnz_active: 1444.05M, max_cells_active: 512000 
Batch 349: Elapsed time: 0:07:51, cells: 10636, cells/sec: 22.58, nnz: 13.68M, nnz/sec: 29043.41, nnz/cell: 1286.1, max_nnz_active: 869.89M, max_cells_active: 511999 
Batch 644: Elapsed time: 0:07:51, cells: 12699, cells/sec: 26.96, nnz: 35.85M, nnz/sec: 76122.35, nnz/cell: 2823.3, max_nnz_active: 1111.04M, max_cells_active: 511823 
Batch 646: Elapsed time: 0:07:53, cells: 8583, cells/sec: 18.15, nnz: 48.03M, nnz/sec: 101540.15, nnz/cell: 5595.8, max_nnz_active: 1315.83M, max_cells_active: 511980 
Batch 715: Elapsed time: 0:07:53, cells: 35904, cells/sec: 75.91, nnz: 42.37M, nnz/sec: 89572.08, nnz/cell: 1180.0, max_nnz_active: 1510.68M, max_cells_active: 511753 
Batch 112: Elapsed time: 0:07:55, cells: 9263, cells/sec: 19.50, nnz: 19.88M, nnz/sec: 41851.60, nnz/cell: 2146.1, max_nnz_active: 1296.05M, max_cells_active: 511987 
Batch 718: Elapsed time: 0:07:57, cells: 8738, cells/sec: 18.32, nnz: 44.05M, nnz/sec: 92353.26, nnz/cell: 5041.5, max_nnz_active: 882.14M, max_cells_active: 512000 
Batch 158: Elapsed time: 0:07:58, cells: 8269, cells/sec: 17.30, nnz: 18.50M, nnz/sec: 38704.81, nnz/cell: 2237.4, max_nnz_active: 1246.24M, max_cells_active: 511999 
Batch 611: Elapsed time: 0:08:00, cells: 19430, cells/sec: 40.48, nnz: 47.98M, nnz/sec: 99959.77, nnz/cell: 2469.4, max_nnz_active: 1341.39M, max_cells_active: 511998 
Batch 799: Elapsed time: 0:08:00, cells: 11524, cells/sec: 24.01, nnz: 28.61M, nnz/sec: 59614.05, nnz/cell: 2483.1, max_nnz_active: 1369.28M, max_cells_active: 512000 
Batch 652: Elapsed time: 0:08:02, cells: 10652, cells/sec: 22.10, nnz: 46.28M, nnz/sec: 96011.11, nnz/cell: 4344.5, max_nnz_active: 1353.40M, max_cells_active: 512000 
Batch 930: Elapsed time: 0:08:02, cells: 13420, cells/sec: 27.84, nnz: 31.17M, nnz/sec: 64669.88, nnz/cell: 2322.7, max_nnz_active: 1397.69M, max_cells_active: 511998 
Batch 547: Elapsed time: 0:08:03, cells: 14994, cells/sec: 31.04, nnz: 28.44M, nnz/sec: 58882.74, nnz/cell: 1896.8, max_nnz_active: 1283.17M, max_cells_active: 511977 
Batch 642: Elapsed time: 0:08:04, cells: 11920, cells/sec: 24.63, nnz: 30.23M, nnz/sec: 62465.86, nnz/cell: 2536.4, max_nnz_active: 1198.99M, max_cells_active: 511946 
Batch 638: Elapsed time: 0:08:06, cells: 9387, cells/sec: 19.31, nnz: 44.64M, nnz/sec: 91857.43, nnz/cell: 4755.8, max_nnz_active: 1308.95M, max_cells_active: 512000 
Batch 868: Elapsed time: 0:08:07, cells: 13951, cells/sec: 28.65, nnz: 18.79M, nnz/sec: 38575.54, nnz/cell: 1346.6, max_nnz_active: 1008.89M, max_cells_active: 511952 
Batch 486: Elapsed time: 0:08:09, cells: 17846, cells/sec: 36.49, nnz: 45.12M, nnz/sec: 92278.28, nnz/cell: 2528.5, max_nnz_active: 1179.56M, max_cells_active: 511984 
Batch 573: Elapsed time: 0:08:09, cells: 12562, cells/sec: 25.69, nnz: 50.17M, nnz/sec: 102607.20, nnz/cell: 3994.2, max_nnz_active: 996.93M, max_cells_active: 511916 
Batch 852: Elapsed time: 0:08:12, cells: 16341, cells/sec: 33.21, nnz: 28.14M, nnz/sec: 57199.62, nnz/cell: 1722.2, max_nnz_active: 1355.86M, max_cells_active: 511999 
Batch 826: Elapsed time: 0:08:14, cells: 9823, cells/sec: 19.88, nnz: 18.25M, nnz/sec: 36952.64, nnz/cell: 1858.4, max_nnz_active: 1224.64M, max_cells_active: 511998 
Batch 127: Elapsed time: 0:08:16, cells: 9174, cells/sec: 18.50, nnz: 13.09M, nnz/sec: 26390.19, nnz/cell: 1426.8, max_nnz_active: 1217.81M, max_cells_active: 511993 
Batch 636: Elapsed time: 0:08:21, cells: 8231, cells/sec: 16.43, nnz: 32.06M, nnz/sec: 63995.14, nnz/cell: 3895.2, max_nnz_active: 1137.32M, max_cells_active: 511952 
Batch 722: Elapsed time: 0:08:21, cells: 11387, cells/sec: 22.73, nnz: 57.13M, nnz/sec: 114033.30, nnz/cell: 5017.2, max_nnz_active: 1500.39M, max_cells_active: 511790 
Batch 628: Elapsed time: 0:08:22, cells: 10746, cells/sec: 21.41, nnz: 49.81M, nnz/sec: 99226.05, nnz/cell: 4635.4, max_nnz_active: 1500.74M, max_cells_active: 511884 
Batch 914: Elapsed time: 0:08:26, cells: 21834, cells/sec: 43.15, nnz: 54.72M, nnz/sec: 108150.70, nnz/cell: 2506.4, max_nnz_active: 1503.56M, max_cells_active: 511924 
Batch 737: Elapsed time: 0:08:27, cells: 15986, cells/sec: 31.53, nnz: 34.62M, nnz/sec: 68279.45, nnz/cell: 2165.5, max_nnz_active: 1155.89M, max_cells_active: 512000 
Batch 729: Elapsed time: 0:08:28, cells: 8653, cells/sec: 17.03, nnz: 3.85M, nnz/sec: 7578.55, nnz/cell: 444.9, max_nnz_active: 1242.77M, max_cells_active: 511993 
Batch 581: Elapsed time: 0:08:29, cells: 9119, cells/sec: 17.92, nnz: 47.66M, nnz/sec: 93641.49, nnz/cell: 5226.8, max_nnz_active: 1259.11M, max_cells_active: 512000 
Batch 878: Elapsed time: 0:08:29, cells: 36248, cells/sec: 71.21, nnz: 72.05M, nnz/sec: 141555.97, nnz/cell: 1987.8, max_nnz_active: 1564.48M, max_cells_active: 511753 
Batch 406: Elapsed time: 0:08:30, cells: 9491, cells/sec: 18.61, nnz: 11.60M, nnz/sec: 22743.86, nnz/cell: 1222.1, max_nnz_active: 898.17M, max_cells_active: 512000 
Batch 683: Elapsed time: 0:08:31, cells: 8970, cells/sec: 17.55, nnz: 50.46M, nnz/sec: 98742.53, nnz/cell: 5625.1, max_nnz_active: 1406.04M, max_cells_active: 511999 
Batch 915: Elapsed time: 0:08:31, cells: 11527, cells/sec: 22.56, nnz: 18.68M, nnz/sec: 36560.62, nnz/cell: 1620.8, max_nnz_active: 1295.47M, max_cells_active: 512000 
Batch 336: Elapsed time: 0:08:31, cells: 26124, cells/sec: 51.12, nnz: 50.52M, nnz/sec: 98874.65, nnz/cell: 1934.0, max_nnz_active: 1511.65M, max_cells_active: 511753 
Batch 797: Elapsed time: 0:08:32, cells: 10643, cells/sec: 20.79, nnz: 11.79M, nnz/sec: 23035.68, nnz/cell: 1108.2, max_nnz_active: 1179.56M, max_cells_active: 511984 
Batch 574: Elapsed time: 0:08:32, cells: 10940, cells/sec: 21.37, nnz: 49.10M, nnz/sec: 95897.77, nnz/cell: 4488.1, max_nnz_active: 1308.96M, max_cells_active: 511996 
Batch 680: Elapsed time: 0:08:33, cells: 10834, cells/sec: 21.12, nnz: 52.73M, nnz/sec: 102788.93, nnz/cell: 4867.2, max_nnz_active: 1224.64M, max_cells_active: 511998 
Batch 565: Elapsed time: 0:08:34, cells: 12933, cells/sec: 25.16, nnz: 51.59M, nnz/sec: 100377.16, nnz/cell: 3989.3, max_nnz_active: 1277.63M, max_cells_active: 511654 
Batch 250: Elapsed time: 0:08:34, cells: 11199, cells/sec: 21.79, nnz: 25.21M, nnz/sec: 49040.54, nnz/cell: 2250.8, max_nnz_active: 1582.13M, max_cells_active: 511675 
Batch 163: Elapsed time: 0:08:34, cells: 34442, cells/sec: 67.01, nnz: 50.37M, nnz/sec: 97993.86, nnz/cell: 1462.4, max_nnz_active: 1471.90M, max_cells_active: 511753 
Batch 561: Elapsed time: 0:08:35, cells: 9572, cells/sec: 18.59, nnz: 48.95M, nnz/sec: 95055.29, nnz/cell: 5114.2, max_nnz_active: 1341.39M, max_cells_active: 511998 
Batch 610: Elapsed time: 0:08:35, cells: 26357, cells/sec: 51.18, nnz: 64.01M, nnz/sec: 124284.40, nnz/cell: 2428.4, max_nnz_active: 1564.48M, max_cells_active: 511753 
Batch 560: Elapsed time: 0:08:36, cells: 9066, cells/sec: 17.57, nnz: 49.12M, nnz/sec: 95200.04, nnz/cell: 5418.4, max_nnz_active: 1306.21M, max_cells_active: 511980 
Batch 40: Elapsed time: 0:08:38, cells: 8699, cells/sec: 16.79, nnz: 13.09M, nnz/sec: 25270.07, nnz/cell: 1504.8, max_nnz_active: 1113.59M, max_cells_active: 512000 
Batch 597: Elapsed time: 0:08:38, cells: 12067, cells/sec: 23.30, nnz: 57.07M, nnz/sec: 110182.33, nnz/cell: 4729.8, max_nnz_active: 1381.05M, max_cells_active: 511839 
Batch 427: Elapsed time: 0:08:41, cells: 8224, cells/sec: 15.79, nnz: 8.40M, nnz/sec: 16115.33, nnz/cell: 1020.9, max_nnz_active: 1259.11M, max_cells_active: 512000 
